,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
0,0.7309438828055641,0.8333768482981594,1.0316951635937113,0.6601823293337996,0.6481753551535621,-2.666927070618917,1.310215632680141,1.5407154371084224,-0.4709208462182839,-1.7959864774319962,1.0851006243592216,0.6439819163373842,0.5767179914572501,0.08365294968062233,-0.3743051181921297,-2.923032269246925,-1.2592288793217572,0.25285257805588657,0.9711404493970454,0.49566256864703184,0.3449137823302793,-1.8160432938212439,0.7634964500692145,0.07260614867809903,-0.17164653548813819,0.6937849605682166,-0.5435553304269218,-0.9976946599159401,-0.3710421971530383,0.10688292400220795,-2.4594573452725066,-0.22623012560955266,11
1,0.7309438828055641,0.8333768482981594,0.210136683627676,0.6601823293337996,0.6481753551535621,0.374963384269795,-1.3360393847765342,-1.1888322936014033,-0.4709208462182839,0.816588562997758,1.0851006243592216,-1.3537890181085586,-0.7600319244561619,0.08365294968062233,-0.3743051181921297,0.3421104893438739,0.7941368058034194,0.25285257805588657,0.9711404493970454,-2.0175015489461217,0.3449137823302793,0.5506476653955982,0.7634964500692145,1.1197481596133516,-0.17164653548813819,-0.1573803313198222,-0.5435553304269218,-0.9976946599159401,-0.3710421971530383,-0.369048586649133,-0.8889359844048343,-0.22623012560955266,11
2,0.7309438828055641,0.8333768482981594,-1.4329802763043944,0.6601823293337996,-1.5427923817978015,0.374963384269795,-1.3360393847765342,-1.1888322936014033,-0.4709208462182839,0.816588562997758,-1.5979934086523637,0.6439819163373842,-0.7600319244561619,0.08365294968062233,-0.3743051181921297,-2.923032269246925,-1.2592288793217572,0.25285257805588657,0.9711404493970454,0.49566256864703184,0.3449137823302793,0.5506476653955982,0.7634964500692145,0.07260614867809903,-0.17164653548813819,-1.0085456232078611,0.5385532875088825,0.5606779857770687,-0.3710421971530383,0.5828144346535489,0.2158243397526417,0.5033269005797623,12
3,0.7309438828055641,0.8333768482981594,-1.4329802763043944,0.6601823293337996,0.6481753551535621,0.374963384269795,1.310215632680141,-0.2789830500314615,-1.6191030614364794,-0.6515049642527988,-0.6280486173758751,0.6439819163373842,-0.7600319244561619,1.2901143795189296,-0.3743051181921297,0.3421104893438739,0.7941368058034194,0.25285257805588657,-1.0297171749162266,0.49566256864703184,0.3449137823302793,0.5506476653955982,-1.309763784637565,-0.9745358622571536,-1.1237713349052476,-1.0085456232078611,-0.5435553304269218,-0.9976946599159401,1.0129025496993858,-0.8449800973004739,0.9564317017722027,0.8681054136744198,14
4,0.7309438828055641,0.8333768482981594,-0.6114217963383591,0.6601823293337996,0.6481753551535621,0.374963384269795,0.4281306268612493,0.6308661935384804,1.1523712511591648,0.816588562997758,-0.6280486173758751,-1.3537890181085586,-0.7600319244561619,0.08365294968062233,-0.3743051181921297,0.3421104893438739,0.7941368058034194,0.25285257805588657,0.9711404493970454,0.49566256864703184,0.3449137823302793,-1.8160432938212439,0.7634964500692145,0.07260614867809903,-0.17164653548813819,-1.0085456232078611,-0.5435553304269218,-0.2185083370694357,1.0129025496993858,-0.8449800973004739,-0.15331417786200052,0.5033269005797623,13
5,0.7309438828055641,-1.1999373417225376,-0.6114217963383591,0.6601823293337996,-1.5427923817978015,0.374963384269795,1.310215632680141,0.6308661935384804,-0.45772334949163795,0.816588562997758,-0.7036287309818353,0.6439819163373842,-0.7600319244561619,0.08365294968062233,-0.3743051181921297,0.3421104893438739,0.7941368058034194,0.25285257805588657,-1.0297171749162266,0.49566256864703184,0.3449137823302793,0.5506476653955982,0.7634964500692145,1.1197481596133516,0.7804782639289712,-1.0085456232078611,-0.5435553304269218,-0.2185083370694357,1.0129025496993858,0.5828144346535489,0.2158243397526417,0.1385483874851048,13
6,0.7309438828055641,-1.1999373417225376,-0.6114217963383591,0.6601823293337996,-1.5427923817978015,0.374963384269795,-0.45395437895764235,-0.2789830500314615,1.1523712511591648,0.816588562997758,-0.6280486173758751,0.6439819163373842,-0.7600319244561619,0.08365294968062233,-0.3743051181921297,0.3421104893438739,-1.2592288793217572,0.25285257805588657,0.9711404493970454,0.49566256864703184,0.3449137823302793,0.5506476653955982,0.7634964500692145,0.07260614867809903,0.7804782639289712,0.6937849605682166,-0.5435553304269218,-0.9976946599159401,-0.3710421971530383,-0.8449800973004739,0.5857580889353644,0.1385483874851048,13
7,0.7309438828055641,0.8333768482981594,0.210136683627676,0.6601823293337996,0.6481753551535621,-2.666927070618917,1.310215632680141,1.5407154371084224,1.1523712511591648,-1.7959864774319962,-0.6280486173758751,0.6439819163373842,0.5767179914572501,0.08365294968062233,-0.3743051181921297,-2.923032269246925,0.7941368058034194,0.25285257805588657,0.9711404493970454,0.49566256864703184,0.3449137823302793,-1.8160432938212439,0.7634964500692145,0.07260614867809903,-2.075896134322357,0.6937849605682166,-0.5435553304269218,-0.9976946599159401,-1.7549869440054624,-0.369048586649133,-0.521592978049316,0.5033269005797623,13
8,0.7309438828055641,-1.1999373417225376,-1.4329802763043944,0.6601823293337996,-1.5427923817978015,-2.666927070618917,0.4281306268612493,-0.2789830500314615,-0.45772334949163795,0.816588562997758,-0.6280486173758751,0.6439819163373842,-0.7600319244561619,0.08365294968062233,-0.3743051181921297,0.3421104893438739,0.7941368058034194,0.25285257805588657,0.9711404493970454,0.49566256864703184,0.3449137823302793,0.5506476653955982,0.7634964500692145,0.07260614867809903,-1.1237713349052476,-1.0085456232078611,-0.5435553304269218,-0.9976946599159401,-1.7549869440054624,-0.8449800973004739,1.3277971139366316,1.5976624398637347,17
9,0.7309438828055641,-1.1999373417225376,-1.4329802763043944,0.6601823293337996,0.6481753551535621,0.374963384269795,0.4281306268612493,1.5407154371084224,1.1523712511591648,0.816588562997758,-0.6280486173758751,0.6439819163373842,-0.7600319244561619,0.08365294968062233,-0.3743051181921297,0.3421104893438739,0.7941368058034194,0.25285257805588657,-1.0297171749162266,0.49566256864703184,0.3449137823302793,0.5506476653955982,0.7634964500692145,1.1197481596133516,1.7326030633460807,-1.8597109150959,-0.5435553304269218,-0.9976946599159401,1.0129025496993858,-0.8449800973004739,0.2158243397526417,0.1385483874851048,13
